BN	TN	seqType	Horizon	PrepTime	startTime	startTimeReal	startTRReal	startTRtime	press0	press1	press2	press3	press4	cueP	complete	iti	MT	RT	isError	response0	response1	response2	response3	response4	pressTime0	pressTime1	pressTime2	pressTime3	pressTime4	timeThreshold	timeThresholdSuper	points	Gain1	Gain2	Gain3	Gain4	Gain5	
BN	TN	seqType	Horizon	PrepTime	startTime	startTimeReal	startTRReal	startTRtime	press0	press1	press2	press3	press4	cueP	complete	iti	MT	RT	isError	response0	response1	response2	response3	response4	pressTime0	pressTime1	pressTime2	pressTime3	pressTime4	timeThreshold	timeThresholdSuper	points	Gain1	Gain2	Gain3	Gain4	Gain5	
1	49	1	5	1000	278020.000	278021.964	278	923.970	3	5	1	2	4	35124	0	1000	1106.000	344.000	0	3	5	1	2	4	1348.000	1602.000	1876.000	2108.000	2358.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	50	0	5	1000	283020.000	283021.979	283	924.002	3	2	4	5	1	32451	0	1000	1136.000	720.000	0	3	2	4	5	1	1724.000	1992.000	2320.000	2566.000	2766.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	51	1	5	1000	288020.000	288021.992	288	922.027	1	4	5	2	3	14523	0	16000	926.000	370.000	0	1	4	5	2	3	1374.000	1598.000	1824.000	2086.000	2260.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	52	1	5	1000	308020.000	308021.996	308	914.019	1	4	5	2	3	14523	0	1000	1040.000	406.000	0	1	4	5	2	3	1410.000	1734.000	1972.000	2218.000	2392.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	53	1	5	1000	313020.000	313021.962	313	911.967	3	5	1	2	4	35124	0	1000	868.000	366.000	0	3	5	1	2	4	1370.000	1612.000	1860.000	2016.000	2168.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	54	0	5	1000	318020.000	318021.976	318	912.011	1	3	2	5	4	13254	0	1000	1036.000	350.000	0	1	3	2	5	4	2426.000	2638.000	2922.000	3214.000	3410.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	55	1	5	1000	323020.000	323021.975	323	910.012	1	3	2	5	4	13254	0	1000	1292.000	348.000	0	1	3	2	5	4	1352.000	1546.000	1754.000	2368.000	2566.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	56	1	5	1000	328020.000	328021.965	328	908.002	1	4	5	2	3	14523	0	1000	938.000	364.000	0	1	4	5	2	3	1368.000	1612.000	1818.000	2046.000	2254.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	57	0	5	1000	333020.000	333021.965	333	905.991	1	3	2	5	4	13254	0	1000	994.000	338.000	0	1	3	2	5	4	1342.000	1550.000	1820.000	2048.000	2286.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	58	0	5	1000	338020.000	338021.961	338	903.997	3	5	1	2	4	35124	0	1000	994.000	352.000	0	3	5	1	2	4	1356.000	1576.000	1836.000	2050.000	2252.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	59	0	5	1000	343020.000	343021.980	343	901.992	3	5	1	2	4	35124	0	1000	996.000	376.000	0	3	5	1	2	4	1380.000	1616.000	1860.000	2104.000	2320.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	60	0	5	1000	348020.000	348021.977	348	900.014	1	3	2	5	4	13254	0	1000	990.000	324.000	0	1	3	2	5	4	1328.000	1552.000	1828.000	2074.000	2266.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	61	0	5	1000	353020.000	353021.966	353	899.966	1	3	2	5	4	13254	0	1000	946.000	480.000	0	1	3	2	5	4	1484.000	1688.000	1960.000	2188.000	2376.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	62	0	5	1000	358020.000	358021.975	358	898.008	3	2	4	5	1	32451	0	1000	1074.000	430.000	0	3	2	4	5	1	1434.000	1670.000	1934.000	2192.000	2416.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	63	0	5	1000	363020.000	363021.966	363	895.992	3	2	4	5	1	32451	0	1000	996.000	376.000	0	3	2	4	5	1	1380.000	1592.000	1840.000	2066.000	2284.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	64	0	5	1000	368020.000	368021.977	368	894.014	1	4	5	2	3	14523	0	1000	972.000	388.000	0	1	4	5	2	3	1392.000	1632.000	1880.000	2108.000	2270.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	65	1	5	1000	373020.000	373021.964	373	891.998	1	3	2	5	4	13254	0	1000	1020.000	344.000	0	1	3	2	5	4	1348.000	1552.000	1802.000	2056.000	2290.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	66	1	5	1000	378020.000	378021.975	378	889.998	3	2	4	5	1	32451	0	1000	822.000	342.000	0	3	2	4	5	1	1346.000	1560.000	1768.000	1930.000	2062.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	67	0	5	1000	383020.000	383021.977	383	888.002	3	5	1	2	4	35124	0	1000	1194.000	354.000	0	3	5	1	2	4	1358.000	1636.000	1934.000	2200.000	2470.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
1	68	1	5	1000	388020.000	388021.992	388	886.048	1	3	2	5	4	13254	0	16000	1040.000	298.000	0	1	3	2	5	4	1302.000	1518.000	1798.000	2054.000	2266.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	1	0	5	1000	8020.000	8021.868	9	15.972	3	2	4	5	1	32451	0	1000	1176.000	722.000	0	3	2	4	5	1	1726.000	2028.000	2328.000	2582.000	2808.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	2	1	5	1000	13020.000	13021.897	14	14.018	1	3	2	5	4	13254	0	1000	1164.000	390.000	0	1	3	2	5	4	1394.000	1648.000	1930.000	2220.000	2484.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	3	0	5	1000	18020.000	18021.892	19	13.894	3	2	4	5	1	32451	0	1000	1258.000	456.000	0	3	2	4	5	1	1460.000	1758.000	2062.000	2350.000	2638.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	4	1	5	1000	23020.000	23021.875	24	12.006	1	4	5	2	3	14523	0	1000	1074.000	698.000	0	1	4	5	2	3	1702.000	1984.000	2218.000	2486.000	2682.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	5	1	5	1000	28020.000	28021.916	29	10.029	1	3	2	5	4	13254	0	1000	1138.000	890.000	0	1	3	2	5	4	1894.000	2242.000	2492.000	2736.000	2934.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	6	1	5	1000	33020.000	33021.870	34	7.992	3	5	1	2	4	35124	0	1000	1278.000	456.000	0	3	5	1	2	4	1460.000	1746.000	2052.000	2332.000	2576.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	7	1	5	1000	38020.000	38021.892	39	6.008	1	3	2	5	4	13254	0	1000	992.000	454.000	0	1	3	2	5	4	1458.000	1634.000	1898.000	2140.000	2370.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	8	0	5	1000	43020.000	43021.866	44	4.004	1	4	5	2	3	14523	0	1000	1172.000	376.000	0	1	4	5	2	3	1380.000	1682.000	1998.000	2248.000	2440.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	9	0	5	1000	48020.000	48021.890	49	2.001	1	3	2	5	4	13254	0	1000	1054.000	414.000	0	1	3	2	5	4	1568.000	1812.000	2086.000	2314.000	2552.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	10	0	5	1000	53020.000	53021.878	54	2.015	3	5	1	2	4	35124	0	1000	992.000	352.000	0	3	5	1	2	4	1356.000	1610.000	1894.000	2080.000	2290.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	11	1	5	1000	58020.000	58021.873	59	0.000	3	5	1	2	4	35124	0	1000	1044.000	340.000	0	3	5	1	2	4	1344.000	1628.000	1902.000	2112.000	2312.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	12	1	5	1000	63020.000	63022.018	63	998.118	3	5	1	2	4	35124	0	1000	910.000	340.000	0	3	5	1	2	4	1344.000	1596.000	1856.000	2006.000	2182.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	13	0	5	1000	68020.000	68021.868	68	995.998	3	5	1	2	4	35124	0	1000	1004.000	354.000	0	3	5	1	2	4	1358.000	1654.000	1898.000	2102.000	2266.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	14	0	5	1000	73020.000	73021.870	73	994.010	3	5	1	2	4	35124	0	1000	1046.000	544.000	0	3	5	1	2	4	1548.000	1804.000	2028.000	2270.000	2518.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	15	0	5	1000	78020.000	78021.869	78	991.989	1	3	2	5	4	13254	0	1000	1400.000	450.000	0	1	3	2	5	4	1454.000	2132.000	2366.000	2620.000	2794.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	16	1	5	1000	83020.000	83021.879	83	992.022	3	2	4	5	1	32451	0	1000	1304.000	408.000	0	3	2	4	5	1	1412.000	1686.000	1916.000	2388.000	2602.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	17	0	5	1000	88020.000	88021.866	88	989.966	3	5	1	2	4	35124	0	16000	1106.000	562.000	0	3	5	1	2	4	1566.000	1822.000	2114.000	2312.000	2602.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	18	0	5	1000	108020.000	108021.899	108	982.017	3	5	1	2	4	35124	0	1000	1024.000	734.000	0	3	5	1	2	4	1738.000	2032.000	2298.000	2474.000	2690.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	19	1	5	1000	113020.000	113021.878	113	979.986	1	4	5	2	3	14523	0	1000	894.000	352.000	0	1	4	5	2	3	1356.000	1614.000	1844.000	2034.000	2170.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	20	1	5	1000	118020.000	118021.895	118	980.008	3	5	1	2	4	35124	0	1000	1392.000	418.000	0	3	5	1	2	4	1422.000	1662.000	2452.000	2600.000	2722.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
2	21	0	5	1000	123020.000	123021.930	123	978.028	1	4	5	2	3	14523	0	1000	948.000	324.000	0	1	4	5	2	3	1328.000	1554.000	1808.000	2036.000	2196.000	6000.000	5000.000	1	1.000	1.000	1.000	1.000	1.000	-842150451	
