BN	TN	seqType	Horizon	PrepTime	startTime	startTimeReal	startTRReal	startTRtime	press0	press1	press2	press3	press4	cueP	complete	iti	MT	RT	isError	response0	response1	response2	response3	response4	pressTime0	pressTime1	pressTime2	pressTime3	pressTime4	timeThreshold	timeThresholdSuper	points	Gain1	Gain2	Gain3	Gain4	Gain5
2	7	0	5	1000	38020	38020.003	39	4.001	3	2	4	5	1	32451	0	1000	710	462	0	3	2	4	5	1	1466	1596	1710	1840	1966	6000	5000	1	1	1	1	1	1
2	8	0	5	1000	43020	43021.99	44	5.999	3	5	1	2	4	35124	0	1000	642	388	0	3	5	1	2	4	1392	1490	1588	1708	1826	6000	5000	1	1	1	1	1	1
2	9	0	5	1000	48020	48022.005	49	3.995	1	4	5	2	3	14523	0	1000	668	502	0	1	4	5	2	3	1506	1628	1766	1866	2002	6000	5000	1	1	1	1	1	1
2	10	0	5	1000	53020	53020.001	54	0	3	2	4	5	1	32451	0	1000	710	488	0	3	2	4	5	1	1492	1614	1716	1880	1994	6000	5000	1	1	1	1	1	1
2	11	0	5	1000	58020	58020.002	58	998.002	1	4	5	2	3	14523	0	1000	666	438	0	1	4	5	2	3	1442	1554	1690	1808	1940	6000	5000	1	1	1	1	1	1
2	12	1	5	1000	63020	63021.988	63	997.957	1	3	2	5	4	13254	0	1000	716	442	0	1	3	2	5	4	1446	1574	1702	1846	1970	6000	5000	1	1	1	1	1	1
2	13	0	5	1000	68020	68020.023	68	994.02	3	5	1	2	4	35124	0	1000	690	418	0	3	5	1	2	4	1422	1540	1654	1782	1888	6000	5000	1	1	1	1	1	1
2	14	0	5	1000	73020	73022.001	73	995.999	3	2	4	5	1	32451	0	1000	758	384	0	3	2	4	5	1	1388	1516	1648	1824	1916	6000	5000	1	1	1	1	1	1
2	15	1	5	1000	78020	78020.011	78	992.008	1	3	2	5	4	13254	0	1000	722	482	0	1	3	2	5	4	1486	1594	1726	1868	1994	6000	5000	1	1	1	1	1	1
2	16	1	5	1000	83020	83021.989	83	991.979	3	2	4	5	1	32451	0	1000	734	462	0	3	2	4	5	1	1466	1598	1696	1874	1998	6000	5000	1	1	1	1	1	1
2	17	0	5	1000	88020	88021.989	88	989.986	1	4	5	2	3	14523	0	16000	656	404	0	1	4	5	2	3	1408	1524	1668	1788	1910	6000	5000	1	1	1	1	1	1
2	18	0	5	1000	108020	108022	108	984.007	1	4	5	2	3	14523	0	1000	768	468	0	1	4	5	2	3	1472	1594	1758	1914	2072	6000	5000	1	1	1	1	1	1
2	19	0	5	1000	113020	113021.999	113	981.998	1	4	5	2	3	14523	0	1000	642	436	0	1	4	5	2	3	1440	1546	1678	1788	1890	6000	5000	1	1	1	1	1	1
