BN	TN	seqType	Horizon	PrepTime	startTime	startTimeReal	startTRReal	startTRtime	press0	press1	press2	press3	press4	cueP	complete	iti	MT	RT	isError	response0	response1	response2	response3	response4	pressTime0	pressTime1	pressTime2	pressTime3	pressTime4	timeThreshold	timeThresholdSuper	points	Gain1	Gain2	Gain3	Gain4	Gain5
2	3	1	5	1000	18020	18021.992	19	13.963	3	2	4	5	1	32451	0	1000	1096	350	0	3	2	4	5	1	1354	1584	1852	2064	2286	6000	5000	1	1	1	1	1	1
2	4	1	5	1000	23020	23021.985	24	11.998	1	4	5	2	3	14523	0	1000	1010	302	0	1	4	5	2	3	1306	1534	1714	1940	2154	6000	5000	1	1	1	1	1	1
2	5	1	5	1000	28020	28021.986	29	11.999	3	2	4	5	1	32451	0	1000	1134	308	0	3	2	4	5	1	1312	1536	1806	2012	2244	6000	5000	1	1	1	1	1	1
2	6	1	5	1000	33020	33021.986	34	9.99	3	5	1	2	4	35124	0	1000	968	322	0	3	5	1	2	4	1326	1518	1754	1954	2152	6000	5000	1	1	1	1	1	1
2	7	0	5	1000	38020	38020.001	39	6.002	1	4	5	2	3	14523	0	1000	944	298	0	1	4	5	2	3	1302	1532	1714	1918	2116	6000	5000	1	1	1	1	1	1
2	8	0	5	1000	43020	43022.004	44	6.016	1	3	2	5	4	13254	0	1000	924	310	0	1	3	2	5	4	1314	1514	1714	1882	2090	6000	5000	1	1	1	1	1	1
2	9	0	5	1000	48020	48021.984	49	3.995	3	5	1	2	4	35124	0	1000	988	422	0	3	5	1	2	4	1426	1608	1834	2058	2276	6000	5000	1	1	1	1	1	1
2	10	1	5	1000	53020	53020.089	54	0	3	2	4	5	1	32451	0	1000	1010	348	0	3	2	4	5	1	1352	1570	1822	2014	2212	6000	5000	1	1	1	1	1	1
2	11	0	5	1000	58020	58021.969	59	0	3	2	4	5	1	32451	0	1000	996	276	0	3	2	4	5	1	1280	1494	1734	1912	2122	6000	5000	1	1	1	1	1	1
2	12	0	5	1000	63020	63021.982	64	0	3	5	1	2	4	35124	0	1000	996	336	0	3	5	1	2	4	1340	1562	1774	1986	2188	6000	5000	1	1	1	1	1	1
2	13	0	5	1000	68020	68021.988	68	997.977	1	4	5	2	3	14523	0	1000	956	294	0	1	4	5	2	3	1298	1528	1686	1918	2126	6000	5000	1	1	1	1	1	1
2	14	0	5	1000	73020	73021.987	73	995.968	3	5	1	2	4	35124	0	1000	976	308	0	3	5	1	2	4	1312	1500	1722	1948	2160	6000	5000	1	1	1	1	1	1
2	15	0	5	1000	78020	78022	78	993.92	3	2	4	5	1	32451	0	1000	978	348	0	3	2	4	5	1	1352	1560	1786	1974	2194	6000	5000	1	1	1	1	1	1
2	16	1	5	1000	83020	83020.009	83	990.023	1	4	5	2	3	14523	0	1000	930	338	0	1	4	5	2	3	1342	1576	1738	1954	2154	6000	5000	1	1	1	1	1	1
2	17	0	5	1000	88020	88020.004	88	987.995	1	4	5	2	3	14523	0	16000	962	230	0	1	4	5	2	3	1234	1464	1656	1858	2066	6000	5000	1	1	1	1	1	1
2	18	0	5	1000	108020	108022.001	108	984.002	1	4	5	2	3	14523	0	1000	954	506	0	1	4	5	2	3	1510	1730	1936	2148	2352	6000	5000	1	1	1	1	1	1
2	19	0	5	1000	113020	113021.985	113	982.009	1	4	5	2	3	14523	0	1000	948	270	0	1	4	5	2	3	1274	1500	1684	1900	2092	6000	5000	1	1	1	1	1	1
2	20	1	5	1000	118020	118022.019	118	980.019	1	4	5	2	3	14523	0	1000	970	238	0	1	4	5	2	3	1242	1456	1678	1888	2080	6000	5000	1	1	1	1	1	1
2	21	1	5	1000	123020	123020.03	123	976.03	1	3	2	5	4	13254	0	1000	1002	358	0	1	3	2	5	4	1362	1602	1824	1990	2224	6000	5000	1	1	1	1	1	1
2	22	0	5	1000	128020	128020.01	128	976.02	1	3	2	5	4	13254	0	1000	974	442	0	1	3	2	5	4	1446	1672	1912	2064	2278	6000	5000	1	1	1	1	1	1
2	23	1	5	1000	133020	133022.014	133	976.026	3	2	4	5	1	32451	0	1000	986	496	0	3	2	4	5	1	1500	1710	1916	2082	2290	6000	5000	1	1	1	1	1	1
2	24	1	5	1000	138020	138020.015	138	971.978	3	2	4	5	1	32451	0	1000	914	368	0	3	2	4	5	1	1372	1578	1804	1954	2138	6000	5000	1	1	1	1	1	1
